id,outcome
22569,2
19377,0
51836,4
46724,6
52540,21
15218,12
41647,4
31715,2
33862,0
36171,21
12666,4
16502,2
4472,4
12908,5
26659,1
37143,2
48876,0
46525,13
4172,8
20360,4
30769,6
42094,13
11363,3
23777,4
16496,2
31362,17
2591,6
28537,12
40770,4
2908,21
53321,17
21652,15
47915,17
18656,8
6297,4
35643,7
21172,4
2070,12
6867,1
556,2
18906,1
22756,4
34988,6
22484,2
2912,1
39601,4
16922,6
37126,1
38876,3
50328,4
16837,4
40061,10
8317,17
51775,4
19662,21
48622,0
18325,18
52641,5
15487,17
20474,3
38761,1
10489,1
29384,12
16473,2
52405,5
26844,1
3412,21
14869,11
14162,18
38645,10
33022,2
956,0
43326,3
10175,1
30928,4
11622,17
17408,24
49894,4
21081,12
38758,1
10487,17
29175,6
27192,4
5404,1
8024,7
28293,1
25809,1
4353,9
28313,1
20572,4
14521,18
19772,4
21829,15
38656,0
45798,4
48392,4
8091,21
53306,17
9747,7
364,4
50918,3
44193,6
41444,7
36546,17
44022,1
52428,5
36956,9
2427,2
27290,4
4948,13
40441,6
10252,3
53415,17
26892,1
12844,12
23035,1
19995,4
21094,12
48724,9
23147,3
34544,6
38087,7
46883,24
4587,2
46074,4
20243,4
3758,12
14352,18
45912,13
33949,0
2346,12
10352,7
9563,4
39092,4
47576,15
25866,1
19126,10
38691,10
19330,10
52760,16
36981,1
26219,12
38122,6
33149,2
31503,2
53646,4
33183,2
10660,15
31223,17
34743,4
45814,4
47108,21
10311,3
47705,10
50856,24
35011,18
14201,18
32980,2
34874,18
27610,12
3345,21
20338,4
3725,4
15393,17
25779,2
9624,4
20720,4
9296,4
21192,21
28925,24
28658,6
11247,13
51595,4
51043,24
12455,3
53667,4
50486,8
11459,15
48674,0
31948,11
48930,7
14053,12
17458,15
3868,24
36253,21
53454,17
480,2
50315,4
28760,3
45292,4
38726,3
16352,2
38966,4
15444,42
30873,4
28924,24
33959,5
21166,2
50255,4
3898,3
3338,21
2431,2
11213,13
1118,6
50023,4
9705,7
7369,0
16379,2
44628,6
48325,6
11929,7
11446,15
11176,13
46753,4
52241,8
46848,13
37328,3
25870,1
41458,7
10180,1
737,4
21554,15
45808,4
1213,8
34825,18
9072,3
2816,6
972,17
27508,4
42600,8
26031,1
25727,1
16376,1
52435,5
16213,3
15457,1
20990,8
21497,3
50741,4
50737,8
51865,4
51723,4
3073,18
3166,8
22985,1
9543,4
31377,17
46563,13
1273,6
40915,4
1798,12
18514,8
18985,10
30552,16
51005,2
31145,17
34530,6
21146,3
31260,17
385,13
51376,7
8136,0
38167,2
37560,3
41051,4
7659,6
51402,4
46972,3
28354,9
1217,1
15725,4
6763,2
46075,4
33431,0
43914,1
29714,4
45269,21
48512,4
46907,3
15537,2
26960,1
35487,21
21909,15
24304,2
29929,4
36316,17
8347,1
28418,2
15102,12
12333,8
42821,1
30335,7
22792,2
38334,2
21048,12
25686,1
37967,7
32629,3
30626,3
24856,13
30721,4
377,4
41282,4
36628,17
14219,18
15645,21
15257,1
23709,4
33010,2
15688,12
46969,3
46373,4
44885,21
42931,1
8656,7
13407,42
17297,2
13938,42
30716,0
28685,12
39896,6
21339,3
45578,4
794,2
5386,1
53414,17
45848,4
42872,4
2621,6
33302,0
38524,10
29541,12
23841,1
1910,18
1807,18
31049,17
44616,6
30317,7
33039,24
7760,6
45356,4
53284,17
16716,6
1973,1
11074,4
12980,16
32012,16
40473,6
51098,3
40965,4
988,1
16402,2
49362,8
34144,4
23034,1
40205,21
29757,13
36817,1
32875,2
16025,18
36698,17
46110,4
52139,12
12286,8
50103,4
209,8
21510,3
11620,17
7189,2
32203,12
31184,17
48189,4
25337,2
10891,4
4276,2
6211,12
50344,4
31714,2
9476,4
5724,1
44430,6
14144,18
24085,2
38495,10
41547,7
25149,13
11709,4
8848,10
10053,8
2406,3
34678,6
51278,4
27348,4
24226,2
33227,2
52069,12
39649,4
17632,15
2596,6
24844,13
29690,4
14885,12
48118,17
51912,4
50325,4
29834,4
26759,1
7815,18
37635,4
30975,17
24302,2
12684,4
34363,24
46710,13
39835,21
10540,6
7128,3
33356,0
18872,10
13400,42
19752,4
51271,4
17976,21
8090,0
21422,3
19327,18
37142,42
30697,0
38079,7
2219,2
5101,1
23719,6
24314,2
26829,3
30451,7
27363,4
37744,7
6169,0
10140,1
39419,6
9996,17
3696,4
12845,12
23943,2
20712,4
39175,21
19821,4
28350,9
29917,4
10058,8
24697,21
5509,4
31808,16
14877,3
25105,13
195,1
28970,4
109,4
35228,24
49475,8
459,8
11042,4
29279,4
14217,18
21262,3
47154,16
7646,3
21117,12
18614,8
36204,0
9758,7
10390,7
27692,12
4582,2
46045,4
15298,9
29086,4
8086,0
42048,6
11171,13
45001,16
44449,6
37527,4
28633,12
43176,3
34234,3
40216,6
52492,5
42605,8
50002,4
4517,4
1264,1
30468,7
42967,1
14114,18
33129,2
14308,20
43446,7
21097,12
44221,6
13280,4
36293,17
48079,17
25085,13
29113,10
51510,8
21728,15
27942,9
29879,6
33082,2
15702,1
22290,8
40318,6
30264,7
43084,4
43748,7
13717,4
6035,10
17031,0
30111,4
34582,6
38788,10
45346,4
30511,24
29554,12
49148,7
13191,17
5243,12
42873,4
13924,2
50801,1
19914,4
9028,4
3840,3
5201,12
21449,3
18057,21
14228,18
145,12
36028,0
32470,3
39956,42
25732,1
35,2
34100,0
39472,24
10179,1
48466,15
53248,17
36088,0
28472,12
25308,13
12164,4
12829,12
41404,7
21809,15
29166,13
48652,0
30634,0
2951,21
44245,6
25659,1
20125,4
25775,1
7467,0
6831,2
48626,0
17926,0
43580,7
14364,18
7767,6
34030,0
8385,1
44925,16
12615,8
25287,13
17067,10
40590,23
3873,3
50872,21
41091,4
51953,17
30747,4
18697,8
44661,15
48505,4
40736,4
16476,12
4152,8
28965,3
26473,1
33960,0
23325,1
41113,4
50285,4
40658,4
29975,4
43055,1
25154,13
31171,17
26344,12
14411,18
41328,4
3122,8
5036,4
27080,4
44518,6
49182,7
39922,42
33336,0
9558,4
53077,4
37379,3
2587,6
951,0
31153,17
28520,12
29138,10
22944,2
29050,3
45836,4
912,6
53453,17
7393,0
36082,0
22175,8
22695,3
8202,0
12477,3
27997,1
6841,2
48124,17
28287,1
4758,21
40668,4
43579,7
34211,4
41407,7
8545,4
11550,17
37165,1
3707,4
42234,17
1527,7
39565,4
48570,13
26833,19
38773,9
25943,1
33114,2
22949,2
34897,1
43943,1
7737,6
44333,6
44427,6
8667,7
43152,3
20218,4
8534,21
47230,3
20834,4
27433,4
24822,6
26805,1
6762,2
24388,2
41081,4
31978,16
46776,6
16519,2
31638,2
17736,15
35922,21
2085,12
36648,17
14182,1
24478,21
2761,15
18254,18
3404,21
29957,4
3398,21
20161,4
18251,18
3685,4
13192,17
21709,15
27004,1
16594,2
24694,21
11292,3
24430,2
12790,8
45646,4
39400,6
7235,2
11164,13
21002,12
21693,15
17303,2
18712,8
8096,0
15115,4
20396,3
14068,12
16177,16
33209,2
1408,4
35825,0
23595,4
53968,4
8388,1
9301,6
50883,24
43108,4
38324,2
49215,8
46042,4
34667,6
23645,4
15281,24
52776,16
20869,4
53383,17
12052,8
19089,0
34695,6
14163,18
10928,4
51638,4
652,12
38808,10
36485,17
49767,8
8420,4
27114,4
10366,7
10416,1
15183,12
18430,18
17453,15
10747,21
41385,7
20087,4
11318,3
13901,23
28238,1
1944,3
33794,0
51908,4
2278,8
20066,4
20708,4
17387,15
26735,1
23443,4
7613,3
24042,1
10203,4
23150,2
38729,3
6155,6
16498,2
24615,21
20424,3
1049,10
21502,24
49350,8
51546,8
8057,7
34801,24
38099,6
2511,1
47260,3
30824,3
1391,17
40125,21
8017,10
37199,18
42878,4
17312,1
48007,17
38061,7
9240,21
30426,7
27097,4
659,1
31414,2
19609,21
31246,17
18175,21
15821,12
157,18
3920,15
47219,3
13896,42
43250,3
25187,13
46773,6
34964,18
7367,0
45366,4
25171,4
39790,21
49486,12
2778,4
3081,18
9069,3
38101,2
26608,21
35868,3
47281,3
50712,8
5567,4
8541,21
275,6
7195,2
6798,2
19607,21
48559,4
3178,20
32215,12
30323,7
33816,16
14416,18
3482,4
52223,12
31763,4
12776,12
53378,17
3874,3
24470,21
53347,17
10688,13
29421,12
41368,7
48310,24
6683,17
1959,4
31675,2
33989,0
43004,1
41285,4
850,0
1584,4
4197,2
29265,4
25363,2
52795,0
31590,2
48874,0
16012,12
41912,17
47719,18
18589,8
16271,11
12097,8
35188,10
38851,4
34244,3
20210,4
15229,12
53353,17
23417,4
16966,10
29680,4
33403,42
48543,13
27506,4
33153,2
12807,12
46349,4
41243,4
13129,17
3645,13
2965,21
32523,21
15666,12
34294,3
33611,20
47759,4
31334,17
37056,1
2549,6
38566,10
3280,0
40864,4
38353,2
40120,21
29872,4
33373,0
34656,6
47941,21
42379,8
24579,21
19476,21
51490,8
14883,12
35387,1
50163,4
35567,7
38405,2
40885,4
11694,4
32373,21
15576,8
4823,13
49961,4
3848,3
17466,15
14499,18
24075,2
48170,17
31070,17
42227,17
52350,12
21886,15
37631,3
40541,6
39062,4
8629,7
37167,1
7104,0
11332,3
35333,1
21580,7
43874,1
3993,15
48573,0
20849,13
32276,3
1685,42
46778,6
51803,4
25164,6
30292,7
31244,17
10695,21
50427,8
8293,17
41161,4
35217,18
40236,6
25992,1
859,0
3823,24
39954,42
301,18
51967,4
43659,7
19702,21
10927,4
28892,4
43230,3
20337,4
51245,4
11633,17
41682,4
27252,4
44163,6
14150,18
41005,4
52384,5
24686,21
22037,21
35886,0
18457,18
41556,7
12078,4
42939,1
41643,4
3891,3
38580,10
11175,13
38772,1
41962,17
27397,4
41200,4
21177,3
24899,13
20482,3
22977,2
32578,24
8960,6
11937,8
787,17
34848,18
28201,1
7837,6
35514,21
41219,4
3544,4
1267,1
38177,2
18554,8
11541,4
27735,12
941,1
21629,15
23191,2
16689,6
10878,4
8371,1
46629,6
12110,4
7543,3
13052,4
34278,3
30234,7
14608,3
15159,3
37600,18
4119,8
44375,6
38979,13
25040,6
13379,6
16700,9
48658,0
45842,4
12263,1
39253,12
13658,0
19292,18
46560,13
21894,15
13056,4
20724,4
21315,3
24271,12
13550,42
27630,12
34864,18
43526,7
39209,0
45441,4
33424,0
52310,8
16633,6
49899,4
9341,6
22945,2
52408,5
9391,6
32486,3
39764,18
22941,2
31777,16
22201,8
38323,2
22774,4
48447,6
6063,3
49311,8
48396,4
35092,18
15782,12
35151,18
7901,10
15805,8
15586,8
44440,6
37071,1
49277,8
27068,2
36883,1
43802,3
21522,3
53351,17
8232,17
7940,1
49380,8
52951,4
15117,6
2609,6
49567,8
42630,8
36865,1
42833,1
529,21
24713,21
20442,3
22971,2
50121,4
34227,3
35146,18
18520,8
47652,15
36081,0
1642,42
35173,24
45686,19
8069,7
9707,7
8207,17
52870,4
7569,16
53896,4
42942,1
11594,17
52506,5
46446,4
27084,4
7614,3
17402,13
10362,7
6002,10
10547,6
52327,12
24829,13
12729,4
29289,6
14383,18
14209,18
36833,1
35764,7
34767,18
51162,3
21227,24
44762,6
24451,21
40916,4
53672,4
41741,9
27682,12
1246,7
51048,11
39980,18
50739,8
12255,4
16151,3
22179,8
2205,1
40442,6
48925,7
44656,15
11593,17
29987,4
3244,10
21011,12
45531,4
38975,6
8498,3
21507,3
45467,4
11364,3
33279,0
51091,3
45493,4
3816,3
50798,11
53792,4
33495,0
49560,8
2879,21
49632,8
53377,17
20182,4
22292,8
13918,42
7917,1
5569,4
33072,2
23076,2
9572,4
1849,18
44208,6
52585,3
15616,12
3556,4
44860,21
52468,5
49580,8
24328,2
52054,12
2500,2
46506,4
23815,4
17581,6
52607,5
20485,3
12902,5
17414,6
31624,2
43464,7
8274,17
5231,8
1749,0
1130,4
50183,4
26370,8
42243,17
13460,42
974,17
33214,2
31018,17
10632,6
12892,5
22137,4
1591,4
11600,17
50052,13
50456,8
31077,17
48358,4
20194,4
35410,1
35853,3
50246,4
9461,4
15896,12
45976,4
50941,3
22483,2
38508,4
38262,2
20747,4
41457,7
1389,17
12648,8
27090,4
45574,4
37473,3
5256,12
12421,3
23657,4
2966,21
1474,4
12019,8
21667,15
4319,2
16428,2
25018,4
48969,7
47224,3
21788,15
46995,3
12812,12
15447,2
27672,8
16248,6
18819,6
33165,2
25259,13
10100,8
49866,21
25474,4
51613,4
47962,17
25195,13
11809,0
1832,18
38293,2
47762,4
5991,10
20084,4
10295,3
5389,19
40925,4
4266,4
4471,4
35025,0
35767,7
50639,8
7915,1
5360,1
22888,0
30113,4
29897,4
15475,1
19791,4
32537,3
32742,3
29494,12
41598,7
27818,12
4918,13
34417,3
9691,7
5105,1
47631,15
15636,12
22051,4
11254,13
15985,12
24606,21
16880,6
23369,4
6566,0
6645,17
11360,1
11299,12
3117,8
40452,13
27848,12
53468,17
51438,7
16238,3
1427,24
14300,18
25987,23
18379,18
7129,3
7530,4
20703,4
37660,7
37251,3
2555,6
28932,21
34993,18
5616,12
22895,9
51433,7
505,4
16603,6
26034,1
1291,21
30381,13
2482,2
20864,4
35998,0
43002,24
24704,21
16389,1
22755,4
15590,8
2820,15
38267,2
19584,21
16200,3
32818,5
22926,21
45,1
43712,7
38745,1
7869,6
6461,7
6228,12
25573,1
6722,17
32889,2
36439,17
26874,1
5153,1
46160,7
27205,4
44103,2
11932,7
24217,2
32558,3
53988,4
35673,7
43875,1
1133,4
47350,12
51370,7
50229,4
7677,6
11166,13
29440,12
19552,6
47851,17
22500,0
42693,8
18362,18
17985,0
12551,7
50341,4
12880,5
2801,6
44012,17
22110,4
23621,4
25168,13
33225,2
23454,4
18298,12
43120,4
30066,4
46209,4
32644,3
31013,17
53867,4
5871,12
16999,10
4487,4
36826,1
33406,42
27607,8
28619,21
46695,6
14575,18
3383,21
6325,4
52577,5
53463,17
5355,1
42383,8
4575,2
47547,15
19286,10
37783,7
31040,17
23145,2
13490,42
5332,1
45436,4
43391,3
17030,0
27494,4
47066,3
23934,2
11552,17
26440,18
21888,15
402,12
47353,15
31794,16
39099,4
41545,7
37002,1
40825,4
52704,3
37570,19
28719,12
2469,2
51940,4
7500,0
4357,2
51558,8
7066,1
27732,12
18519,8
4661,2
29291,4
4677,2
20893,13
13329,4
20642,13
14469,18
15775,8
41073,4
22621,2
24063,2
38483,7
2462,2
17133,10
19125,6
33991,0
49999,4
2942,21
37156,19
52290,12
41044,4
53401,17
40502,6
42649,8
38009,7
29248,0
50099,4
28733,3
45162,18
46641,6
2025,4
50900,3
40017,4
35489,9
25671,1
12292,8
45918,4
21906,15
5538,4
27054,2
19040,10
15753,12
49347,8
46222,4
20844,13
6277,4
34565,6
20833,4
18067,0
43416,3
37532,3
1236,3
29405,12
39794,18
41099,4
16088,8
8924,9
36213,0
35770,7
45419,4
20080,4
7394,0
28536,12
23667,4
47658,15
26526,3
36855,1
37266,4
50264,4
49451,8
5470,4
44348,6
30895,4
43672,7
19819,4
31549,2
26118,2
50349,4
41904,17
6630,4
22450,2
50578,8
32429,3
18934,2
53280,4
32866,2
32971,2
12753,4
47855,17
18052,9
22202,8
30578,3
1266,1
17211,10
47501,15
13562,42
31093,17
10457,1
4164,8
25604,1
25534,4
44112,1
19824,4
33537,0
53258,17
10231,4
25255,13
4358,1
26951,3
17037,10
50874,3
37272,4
51200,7
37651,7
28414,3
9244,4
31863,16
8861,10
26256,8
8183,6
48657,0
7057,3
721,4
47784,4
42927,4
36465,17
23446,4
20666,1
6168,0
41408,7
26906,42
17227,12
3208,10
18820,20
21182,3
24371,2
19467,21
51930,4
11882,7
40489,6
45151,16
281,15
51701,4
6184,6
7728,6
32567,3
32333,21
11349,3
26691,1
1506,11
53432,17
101,4
51876,4
22050,3
11595,17
41038,4
11659,4
9086,3
19673,19
28889,3
27772,3
39817,12
20215,4
18493,8
53247,17
49437,8
30296,7
20407,3
49386,8
1713,42
22253,24
39021,4
8127,0
37559,1
46941,3
23259,2
31020,17
40031,4
15107,12
2239,12
11055,4
33287,0
49762,8
39396,6
41478,7
18869,10
8495,3
42168,17
27545,4
46157,4
8706,7
8048,7
36663,17
12063,8
49078,7
8657,7
4639,1
50070,4
9907,6
42387,8
41982,17
43807,17
47712,10
26278,8
1805,18
48094,17
823,3
31564,4
28522,12
23368,4
37492,3
43172,3
4227,2
17062,10
10007,8
15391,1
16383,2
41463,7
3118,8
48664,0
6774,2
23102,3
6786,2
13493,42
35072,18
35662,7
9802,4
3276,0
9745,7
41952,17
49711,4
18717,8
15987,12
38063,7
13808,42
43757,7
39698,6
10265,3
24717,21
53927,4
46955,3
5460,4
5322,19
38990,6
43966,3
24949,13
33889,16
40880,4
5517,4
39959,12
20500,3
11761,13
41176,4
53881,4
26423,12
50194,4
10443,1
30458,7
36536,17
48076,4
23901,2
1354,13
18275,12
21688,15
12735,4
31408,17
11277,3
40035,3
40597,6
12858,12
27086,4
30440,7
20300,4
17685,15
2637,10
42451,8
6723,17
30160,4
50080,4
54019,4
26506,3
23038,1
43076,4
16122,12
29586,14
40667,4
12059,12
10520,1
53826,4
25543,4
29958,4
53175,4
45902,4
45176,21
38989,6
24813,13
25403,4
5008,2
4884,13
27788,12
33398,42
23229,1
28435,12
41732,11
20748,4
45775,4
25011,13
34217,4
43101,4
35565,7
17650,15
18051,3
20350,4
6651,17
23569,4
1546,4
44969,21
22094,4
20547,9
28982,10
51907,4
50457,8
53567,4
11546,17
24043,1
30467,7
43412,3
23177,9
38694,10
11589,17
25023,13
38391,2
5279,18
35354,1
49067,7
8027,7
37599,18
24426,2
50198,4
45124,0
45980,4
33988,5
51472,8
16078,8
51715,4
22690,17
24654,21
2813,6
16264,16
42992,1
23714,4
40512,6
12598,8
43739,7
34588,6
5202,8
21349,3
49913,4
29317,12
28712,12
40316,6
2645,10
11890,7
8857,10
43543,7
1209,8
28881,3
51052,16
43690,7
29761,4
40170,6
2913,21
29506,8
21164,3
21010,12
22763,4
12746,4
45422,4
22933,0
43937,1
24916,13
25882,17
42998,1
17583,24
21178,3
32175,12
34299,3
21289,3
16165,3
45701,4
19448,21
31121,17
36112,0
3853,3
1327,4
46683,13
45726,3
49730,24
43085,4
27915,1
24596,21
47146,3
50107,4
48188,4
40160,6
14185,18
16188,3
490,2
44637,6
7769,6
43904,21
16437,2
2674,10
53628,4
22551,19
13563,42
22380,8
31640,2
28321,1
41825,3
15045,8
4937,13
11950,8
42417,8
11012,4
42615,8
26799,1
43517,7
33317,0
18145,21
7304,0
49048,7
17561,6
39597,4
32397,3
24325,2
30414,7
10936,4
3484,4
2095,12
36904,6
10635,6
38699,2
20956,12
9324,6
353,21
53305,17
6489,13
27220,4
36761,1
11196,13
38250,2
4910,4
30698,0
1258,1
33236,2
50718,8
28335,9
3399,21
11999,8
45888,4
12627,8
39432,24
47952,17
4194,2
32136,16
15947,12
9973,17
20251,4
51800,4
10234,10
18977,10
24515,16
41170,4
30881,12
23153,2
32810,3
41293,4
27880,21
36162,0
15267,1
38367,2
36877,1
40332,6
43271,6
45537,3
6602,0
15275,1
40411,6
28193,2
31734,2
36420,17
20365,4
53318,17
46700,13
45598,4
20887,9
12662,4
52424,5
5466,4
37250,3
35590,7
7291,0
22910,1
35838,0
17499,15
44708,4
39272,3
22940,2
12720,1
13899,12
28441,12
9096,3
46654,0
23350,4
46248,4
38960,10
4246,17
33157,2
26488,17
5162,21
46177,4
34575,6
26853,1
24836,6
40144,17
48173,4
33918,5
45737,4
6936,16
17219,12
18458,18
17397,12
41852,6
52303,12
49290,8
15209,16
27046,2
18474,18
46297,4
30888,4
35055,18
38412,2
35510,10
27550,4
38899,6
45864,4
29597,12
46202,4
20223,4
21578,7
15130,3
33845,0
15464,1
30751,6
16348,1
36743,1
9888,17
34428,3
53963,4
36709,17
803,16
27398,4
43956,1
20879,4
26453,1
15779,8
43014,4
6818,2
31288,17
3349,5
26319,12
49549,12
19270,10
18268,18
18337,18
550,13
41546,7
7630,3
39448,7
30731,0
28688,3
38668,16
23970,2
8087,0
21492,3
3375,21
13509,42
53911,4
29226,6
35365,1
38890,6
22169,8
44735,4
17888,0
20124,4
28308,1
50385,8
26745,1
41348,4
16803,1
27319,4
42111,17
14421,18
10982,4
42411,8
29202,13
24209,2
23410,4
20044,4
53565,4
13613,1
36651,17
38679,10
22619,2
26428,4
50671,8
52045,8
35577,7
205,12
34012,0
37686,7
43163,24
38835,9
1473,4
30822,0
46061,4
1860,18
53156,4
53930,4
11819,25
48957,7
18140,21
26389,8
38921,6
9694,7
38269,2
35035,4
24059,2
32062,16
5802,1
47586,15
37759,7
1991,3
4136,8
12913,5
22844,1
11662,4
4731,16
26111,2
17756,15
14563,18
33890,16
49177,7
6027,3
5774,1
38723,0
22922,0
17318,6
23908,2
1916,12
32054,16
11669,13
27559,4
30121,4
33569,0
44711,4
27325,4
32141,16
9351,1
53048,4
10194,1
41784,1
28426,12
13630,42
5959,21
29128,3
14113,18
22849,4
3436,4
46148,4
17775,6
34900,6
38399,2
43293,3
12121,21
39507,1
32654,0
24800,7
29769,4
21038,12
5117,1
26238,10
31771,16
17868,0
26175,8
42377,8
53487,17
35435,24
51204,7
15731,12
40985,4
21757,15
26804,1
28703,21
37407,3
39371,3
17725,15
31226,17
37547,21
22444,8
12500,3
42809,1
14518,18
17818,0
37066,1
31922,16
46422,4
3070,18
14110,18
16418,2
51622,4
22991,1
43554,7
35175,3
23383,4
46847,6
32473,3
45134,5
24782,21
20040,4
16507,2
29408,12
29768,4
8832,2
1672,42
16053,12
17128,10
40181,6
53289,17
4066,4
48373,4
42288,17
37544,3
13462,42
31546,2
1182,4
51542,8
51101,3
13834,42
21295,3
41128,4
31041,17
15633,12
17740,15
52867,5
41768,4
48259,13
26848,1
752,7
34684,6
48305,18
53855,4
18544,8
38155,2
30319,24
45136,5
47193,3
19680,21
20258,4
6800,2
12196,4
3395,21
5690,12
24978,13
6858,2
47321,15
160,3
50615,8
14111,18
3191,10
42017,17
3365,6
7076,3
35263,1
9611,4
43599,7
10466,1
43003,1
43353,21
40202,6
13511,4
14917,12
12072,4
48290,4
28820,21
53490,17
49499,8
31952,12
11474,15
27350,4
14237,18
35319,6
34601,6
35947,3
39732,6
53194,17
7554,3
37595,3
22293,8
27940,9
40006,42
11240,13
48596,0
45353,4
27518,4
6125,4
15053,12
50134,4
18706,8
4667,2
43815,17
29984,4
44974,16
19828,4
33783,5
9781,7
38936,6
2098,12
26166,12
20618,13
12799,12
47662,15
5189,4
26053,12
10425,17
28618,12
40670,4
46808,13
39707,6
43352,16
51601,4
27212,4
52328,12
2226,1
44037,1
9921,17
10677,4
13249,4
53853,4
16141,3
133,23
34573,6
23591,4
23018,1
23357,4
3212,2
49280,8
33757,1
47223,3
48131,17
32853,2
53015,4
32075,16
28041,1
2074,12
23669,4
51574,8
49685,4
2075,12
18893,10
33155,2
41123,4
42974,4
50730,8
47727,10
25460,4
5645,12
35343,0
1797,12
49282,8
5854,12
43105,4
52237,12
43558,7
51556,8
50668,8
35409,1
39296,3
31304,17
27903,12
2675,10
24831,6
20093,4
16673,6
63,3
14136,18
4387,2
49786,0
48150,17
12848,12
9018,4
37178,1
6524,6
11585,17
39738,6
31386,17
29634,4
18932,2
23769,4
49901,4
44827,16
19789,4
39523,9
7615,3
37718,7
19677,21
49937,4
1091,4
8583,3
3339,21
33483,0
7272,2
18414,18
35966,4
4155,8
47092,3
43175,3
24624,21
16182,3
8491,3
24969,13
23165,1
25565,1
7354,0
31651,2
37658,7
32218,12
40129,21
4231,2
45967,4
3440,4
49312,8
35158,18
26752,1
24675,21
24921,13
12245,4
52480,5
44682,6
16890,6
1134,4
30086,4
12565,7
31804,16
16342,2
6281,4
49134,7
16886,6
18879,20
33878,0
1385,10
18286,18
30352,7
35749,7
50525,8
49941,4
29362,12
16983,10
48976,7
1025,7
14486,18
46252,4
1999,3
16401,2
19470,21
24591,21
49592,8
20808,4
6328,4
27830,12
4289,2
5198,2
14099,18
23654,4
33254,2
38491,10
27148,4
53751,4
42752,8
28792,12
3736,12
27617,8
8303,17
32718,3
25134,13
53205,4
35498,1
45324,4
41295,4
8031,7
39288,3
34134,4
7218,2
24929,4
40046,10
1681,23
46457,4
14541,18
36585,17
8105,24
49269,8
1128,6
16307,2
706,4
22884,2
28659,12
27579,4
15359,1
52960,4
1409,4
33056,2
22263,8
9626,4
23795,4
13892,42
31463,2
191,1
16268,3
17278,2
53172,4
17999,21
47296,15
5744,1
30393,13
40004,1
8763,2
42745,8
14795,1
35007,6
28018,1
20207,4
8076,7
46674,7
9185,4
8901,21
50554,8
26600,1
16544,2
5564,4
16004,12
23764,4
6256,12
2699,10
37668,7
38569,10
29792,4
2635,10
47182,3
51336,7
43727,7
20545,4
18522,8
8559,3
53617,4
9312,21
31902,16
2620,6
52525,1
45632,4
8056,7
661,1
34073,0
46730,13
52615,5
20881,0
19767,4
24561,21
23168,1
15024,12
51970,1
31116,17
38220,2
15515,1
41488,7
35211,18
10612,6
39613,4
29511,12
10051,8
19484,5
11737,15
14988,12
36338,17
27674,12
22580,1
38937,6
2988,18
53950,4
2071,12
19196,0
14797,11
46168,4
7868,18
15057,16
32758,3
20335,4
15273,1
36960,1
30987,17
2436,2
7778,18
23236,2
21025,8
4104,8
12086,4
3775,12
2724,10
2218,1
36345,17
35074,18
42895,1
17968,21
14742,11
29650,4
50420,8
23991,2
6361,4
28928,24
34960,18
47903,17
11743,15
10756,21
51563,8
5581,4
46763,13
46900,3
25499,4
51185,7
19319,0
50890,24
36824,1
38909,16
29307,6
15186,12
23622,4
15425,2
27335,4
44328,15
23378,13
28324,1
28094,23
13485,42
17500,6
42898,4
26028,9
20969,8
22778,4
889,3
35323,1
9251,6
15253,2
49398,18
28084,1
15687,12
8703,7
22264,8
30655,16
12076,4
22422,8
32570,3
48915,7
14653,3
5846,12
184,12
11934,7
3701,13
51969,4
37688,7
17311,2
26051,1
27303,4
47451,15
17834,21
33659,3
22136,4
32294,3
30122,4
22187,8
41481,7
24101,2
51857,1
4364,2
6389,4
8816,2
40940,4
16080,8
41859,6
9914,17
25284,13
3369,21
21678,15
15305,1
42634,8
42507,8
30428,13
19074,10
36292,17
46067,4
16288,2
37469,3
26012,1
24259,2
42053,6
5718,1
34655,6
46201,4
10142,1
4700,1
7183,2
47027,3
29877,4
25419,4
30541,24
20936,13
4552,4
9032,6
32135,16
40023,42
21980,15
49407,8
42778,4
23832,6
40314,6
9162,1
24761,21
53286,17
6241,12
22174,8
7762,6
19999,4
21882,15
9248,4
32997,2
35598,7
22590,2
39019,4
34378,3
17413,15
45173,21
25582,1
22978,0
48900,7
33003,2
37327,0
39205,13
52869,4
27725,8
26508,3
19097,10
7955,1
36763,1
26317,8
2933,21
17700,15
18042,10
43833,17
40699,4
28617,12
49100,7
41173,4
14125,18
27291,4
18973,18
530,21
52268,12
6443,7
42190,17
44417,6
780,17
17181,10
10637,6
27171,4
17335,6
47332,15
45248,21
5160,19
16897,6
46992,3
26059,1
23998,2
1683,2
9609,4
2551,6
1047,10
28111,1
372,4
34079,0
31619,2
39515,1
40906,4
47806,4
31817,16
